,Name,Reconstruction error,Adversarial error,Rotational error,Sum of rotation angle x,Sum of rotation angle y,Avg Sum position cost x,Avg Sum position cost y,Avg Sum rotation cost x,Avg Sum rotation cost y
50,VAE-IN+MoE_R4,0.040342770516872406,0.1489923745393753,3.6730809211730957,35.87741463383039,4.0859880447387695,226.10498046875,143.7403106689453,423.5357971191406,392.96258544921875
51,DEC-CAT+MoE_R4,0.024249637499451637,0.14125226438045502,3.2939674854278564,5.864137706036369,4.0859880447387695,220.1642303466797,143.7403106689453,432.6614990234375,392.96258544921875
52,DEC-IN+MoE_R4,0.08356530964374542,0.15052615106105804,4.714634895324707,7.266268890351057,4.0859880447387695,227.98617553710938,143.7403106689453,417.5093688964844,392.96258544921875
53,AE+MoE_R5,0.011887015774846077,0.16365230083465576,2.049091339111328,5.6339820685486,4.13885611280178,0.0,0.0,0.0,0.0
54,AE+LSTM_R5,0.030503829941153526,0.1699594110250473,2.670886516571045,10.556905388832092,4.13885611280178,0.0,0.0,0.0,0.0
55,RBF-CAT+LSTM_R5,0.02161470800638199,0.1677406132221222,2.3458588123321533,13.62171426663796,4.13885611280178,0.0,0.0,0.0,0.0
56,RBF-IN+LSTM_R5,0.033066276460886,0.1804342269897461,2.795912027359009,13.030052249630293,4.13885611280178,0.0,0.0,0.0,0.0
57,RBF-CAT+MoE_R5,0.008790937252342701,0.16289544105529785,1.5172789096832275,5.350585134079059,4.13885611280178,0.0,0.0,0.0,0.0
58,RBF-IN+MoE_R5,0.02358965016901493,0.16633577644824982,2.4586658477783203,7.206292023261388,4.13885611280178,0.0,0.0,0.0,0.0
59,VAE-CAT+LSTM_R5,0.02404875122010708,0.16582125425338745,2.3418126106262207,14.667558991660675,4.13885611280178,0.0,0.0,0.0,0.0
60,VAE-IN+LSTM_R5,0.034039366990327835,0.17869208753108978,2.4385721683502197,15.88355413513879,4.13885611280178,0.0,0.0,0.0,0.0
61,VAE-CAT+MoE_R5,0.012478071264922619,0.15972685813903809,2.1235721111297607,9.366435192525387,4.13885611280178,0.0,0.0,0.0,0.0
62,VAE-IN+MoE_R5,0.022624239325523376,0.15945246815681458,2.3389809131622314,32.23984039326509,4.13885611280178,0.0,0.0,0.0,0.0
63,DEC-CAT+MoE_R5,0.031820397824048996,0.16397295892238617,2.2942352294921875,5.303258595367272,4.13885611280178,0.0,0.0,0.0,0.0
64,DEC-IN+MoE_R5,0.025046775117516518,0.16626083850860596,2.0840818881988525,7.570440710211794,4.13885611280178,0.0,0.0,0.0,0.0
65,Transfer_AE+LSTM_RAW_R1,0.11532074958086014,0.19563579559326172,5.83342170715332,22.106639483899727,5.41209109446964,198.4665069580078,72.8990707397461,363.6385803222656,435.2315368652344
66,Transfer_AE+MoE_RAW_R1,0.0635281428694725,0.1621004194021225,5.728229522705078,7.798123922194395,5.41209109446964,194.75970458984375,72.8990707397461,354.2627868652344,435.2315368652344
67,Transfer_DEC-CAT+MoE_RAW_R1,0.07300746440887451,0.16547727584838867,6.164516925811768,8.138291066168557,5.41209109446964,200.396484375,72.8990707397461,356.6853942871094,435.2315368652344
68,Transfer_DEC-IN+MoE_RAW_R1,0.12327399104833603,0.18626582622528076,5.762266635894775,4.809957156984927,5.41209109446964,182.6005401611328,72.8990707397461,353.3684387207031,435.2315368652344
69,Transfer_RBF-IN+LSTM_RAW_R1,0.12091480195522308,0.19105574488639832,5.435034275054932,16.745846029255617,5.41209109446964,195.1306915283203,72.8990707397461,351.85498046875,435.2315368652344
70,Transfer_RBF-CAT+LSTM_RAW_R1,0.12441572546958923,0.223233163356781,5.661754131317139,15.250153197970384,5.41209109446964,205.6538848876953,72.8990707397461,361.0998840332031,435.2315368652344
71,Transfer_RBF-CAT+MoE_RAW_R1,0.0497254952788353,0.15627428889274597,5.956310272216797,7.012370700729824,5.41209109446964,194.3621826171875,72.8990707397461,376.2410583496094,435.2315368652344
72,Transfer_RBF-IN+MoE_RAW_R1,0.1214083731174469,0.1777241975069046,5.756978511810303,5.689651714381675,5.41209109446964,183.4608612060547,72.8990707397461,356.718505859375,435.2315368652344
73,Transfer_VAE-IN+LSTM_RAW_R1,0.12375231087207794,0.17791780829429626,5.391998291015625,17.501799782560365,5.41209109446964,199.72288513183594,72.8990707397461,355.2703552246094,435.2315368652344
74,Transfer_VAE-CAT+LSTM_RAW_R1,0.1180519238114357,0.17808616161346436,5.583756923675537,16.888328975904386,5.41209109446964,189.85057067871094,72.8990707397461,355.7157287597656,435.2315368652344
